account_id,txn_count_7d,volume_7d,txn_count_30d,volume_30d,total_count_180d,total_volume_180d,unique_counterparties_30d,last_active_ts,avg_monthly_count,avg_monthly_volume,dormancy_days
ACC_16491,4,286003.67,15,539540.74,37,1079260.5,15,2026-06-08T18:25:29,6.17,179876.75,4
ACC_16492,5,142817.28,13,283405.11,40,3457159.58,13,2026-06-28T17:27:31,6.67,576193.26,0
ACC_16493,1,24758.34,11,272557.52,31,815050.29,11,2026-06-06T14:09:40,5.17,135841.72,1
ACC_16494,2,66511.9,10,133656.64,41,1693616.19,10,2026-06-08T02:55:08.531165,6.83,282269.36,5
ACC_16495,5,112318.42,11,267467.57,46,2718853.21,11,2026-06-26T06:09:21,7.67,453142.2,2
ACC_16496,3,225242.0,13,558081.54,48,3259200.08,13,2026-06-26T07:43:27,8.0,543200.01,2
ACC_16497,2,65029.090000000004,10,189959.91999999998,37,2225897.07,10,2026-06-06T20:31:39,6.17,370982.84,5
ACC_16498,0,0.0,15,1996749.08,46,2821937.23,15,2026-06-21T23:33:52,7.67,470322.87,7
ACC_16499,4,37499.53,13,387863.27,44,1798408.7999999998,13,2026-06-28T17:43:38,7.33,299734.8,0
ACC_16500,3,46544.06,15,923684.69,48,4178433.21,15,2026-06-26T12:58:25,8.0,696405.54,2
ACC_16501,3,12075.2,13,363550.99,47,1315651.75,13,2026-06-27T10:39:04,7.83,219275.29,1
ACC_16502,0,0.0,8,140381.21,33,1091221.43,8,2026-05-27T18:07:16,5.5,181870.24,7
ACC_16503,2,30714.61,6,162375.16999999998,36,1568998.72,6,2026-05-25T00:14:08,6.0,261499.79,5
ACC_16504,2,105492.63,22,1267111.7,68,3380979.1,22,2026-06-25T22:09:09,11.33,563496.52,3
ACC_16505,3,215984.50999999998,15,988108.5700000001,40,7474297.27,15,2026-06-25T19:31:34,6.67,1245716.21,3
ACC_16506,0,0.0,10,345753.36,46,3694906.69,10,2026-06-20T07:49:31,7.67,615817.78,8
ACC_16507,4,453021.92000000004,13,772120.62,45,5835007.51,13,2026-06-28T18:27:54,7.5,972501.25,0
ACC_16508,7,1923446.09,15,2398310.65,37,6651166.21,15,2026-06-29T02:03:02,6.17,1108527.7,0
ACC_16509,0,0.0,11,294080.33999999997,51,4351228.34,11,2026-06-20T16:57:35,8.5,725204.72,8
ACC_16510,3,176178.18,14,676141.74,54,2896273.1799999997,14,2026-06-25T12:56:58,9.0,482712.2,3
ACC_16511,8,526349.55,30,2636804.69,46,3673303.48,30,2026-06-29T02:05:40,7.67,612217.25,0
ACC_16512,3,78438.70999999999,10,1130722.15,40,3062122.09,10,2026-06-24T07:59:15,6.67,510353.68,4
ACC_16513,4,144591.19,14,2688661.2299999995,46,3988935.06,14,2026-06-18T15:29:22,7.67,664822.51,2
ACC_16514,3,25476.760000000002,5,44723.090000000004,45,1499559.57,5,2026-06-29T01:06:27,7.5,249926.6,0
ACC_16515,4,55281.7,9,103184.0,40,2499112.46,9,2026-06-27T01:25:38,6.67,416518.74,2
ACC_16516,3,41820.78,10,101807.2,41,2145865.0500000003,10,2026-06-18T00:17:41,6.83,357644.18,0
ACC_16517,3,168462.74,11,349757.89,43,2005978.6099999999,11,2026-06-27T14:03:49,7.17,334329.77,1
ACC_16518,3,26044.53,8,180071.06,41,4014824.33,8,2026-06-27T04:35:32,6.83,669137.39,1
ACC_16519,1,614.75,10,558607.31,28,2908196.8899999997,10,2026-05-29T20:59:15,4.67,484699.48,4
ACC_16520,13,860231.33,50,2871875.38,50,2871875.38,50,2026-06-28T14:16:27,8.33,478645.9,0
ACC_16521,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1018
ACC_16522,3,10428.17,18,989974.87,51,2447291.95,18,2026-06-25T21:35:17,8.5,407881.99,3
ACC_16523,4,176592.97,13,387886.91000000003,39,1048003.4600000001,13,2026-06-07T23:33:04,6.5,174667.24,0
ACC_16524,4,148556.99,15,369130.72,47,4049650.33,15,2026-06-26T14:54:05,7.83,674941.72,2
ACC_16525,2,22471.68,10,281604.78,40,1265723.44,10,2026-06-25T19:47:28,6.67,210953.91,3
ACC_16526,3,38602.28,13,624844.01,38,2546463.79,13,2026-06-05T10:27:58,6.33,424410.63,2
ACC_16527,2,7066.650000000001,11,283927.16,39,1884674.38,11,2026-06-20T03:13:08,6.5,314112.4,1
ACC_16528,3,43384.5,13,311011.38,44,1846797.89,13,2026-06-13T20:21:54,7.33,307799.65,4
ACC_16529,6,550826.42,13,1210740.75,43,2469542.32,13,2026-06-28T12:00:04,7.17,411590.39,0
ACC_16530,1,3056.79,6,93350.82,23,838017.4,6,2026-05-26T02:32:10,3.83,139669.57,6
ACC_16531,4,64266.09,12,815485.7000000001,57,4362174.88,12,2026-06-26T19:28:02,9.5,727029.15,2
ACC_16532,0,0.0,11,1147852.5999999999,40,3985614.63,11,2026-06-19T06:56:45,6.67,664269.1,9
ACC_16533,4,146643.57,13,640204.3200000001,37,1816747.68,13,2026-06-10T16:49:03,6.17,302791.28,1
ACC_16534,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1673
ACC_16535,4,48941.69,12,117500.61,49,1505834.3699999999,12,2026-06-27T21:25:02,8.17,250972.4,1
ACC_16536,7,415021.9,14,938030.8799999999,32,1706876.74,14,2026-05-29T08:51:15,5.33,284479.46,1
ACC_16537,1,5363.98,14,431918.37,41,963737.25,14,2026-06-05T12:07:43,6.83,160622.88,4
ACC_16538,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,121
ACC_16539,1,25497.21,7,232003.43,29,1458733.59,7,2026-06-17T22:51:39,4.83,243122.26,2
ACC_16540,0,0.0,5,730572.83,32,3516958.84,5,2026-06-05T03:23:49,5.33,586159.81,7
ACC_16541,3,116242.13,11,226978.63999999998,31,902848.6,11,2026-06-23T15:49:28,5.17,150474.77,5
ACC_16542,2,148977.05,2,148977.05,2,148977.05,2,2026-06-25T02:49:08.531165,0.33,24829.51,3
ACC_16543,6,67325.29,17,378064.27999999997,69,2382097.7,17,2026-06-28T11:43:12,11.5,397016.28,0
ACC_16544,4,137739.66999999998,8,376602.12,37,2175950.94,8,2026-06-26T06:05:47,6.17,362658.49,2
ACC_16545,11,202067.29,48,1952104.81,48,1952104.81,48,2026-06-28T10:19:34,8.0,325350.8,0
ACC_16546,1,8884.34,8,97164.05,36,762706.75,8,2026-06-22T05:20:46,6.0,127117.79,6
ACC_16547,3,165566.31,6,177731.84000000003,43,1802372.01,6,2026-06-27T10:35:48,7.17,300395.34,1
ACC_16548,5,97981.11,14,869599.58,48,2218253.95,14,2026-06-28T07:35:07,8.0,369708.99,0
ACC_16549,2,121322.39,14,708104.31,51,4906589.67,14,2026-06-28T08:35:53,8.5,817764.94,0
ACC_16550,1,44925.02,9,548325.61,32,2105928.19,9,2026-06-25T01:51:58,5.33,350988.03,4
ACC_16551,4,53021.36,10,192141.66,38,1927006.56,10,2026-06-05T02:56:53,6.33,321167.76,0
ACC_16552,4,42019.33,14,3228292.3,36,4259083.319999999,14,2026-06-28T12:21:14,6.0,709847.22,0
ACC_16553,4,52335.59,27,3154324.13,51,3860833.95,27,2026-06-28T02:21:48,8.5,643472.33,1
ACC_16554,2,57265.100000000006,4,66316.85,27,4464588.18,4,2026-06-27T20:22:28,4.5,744098.03,1
ACC_16555,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1277
ACC_16556,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,122
ACC_16557,1,52420.43,7,113654.67,30,1173150.85,7,2026-06-23T09:42:15,5.0,195525.14,5
ACC_16558,3,80668.43,14,359368.91000000003,54,1881874.52,14,2026-06-26T13:20:18,9.0,313645.75,2
ACC_16559,1,43805.1,5,53971.94,38,1025375.87,5,2026-06-26T10:17:26,6.33,170895.98,2
ACC_16560,3,8209.09,11,268682.54000000004,44,2292123.84,11,2026-06-27T22:57:45,7.33,382020.64,1
ACC_16561,4,49556.52,13,213937.9,34,835604.61,13,2026-06-28T03:29:52,5.67,139267.44,0
ACC_16562,1,100000.0,11,538297.25,27,992019.52,11,2026-06-27T09:17:48,4.5,165336.59,0
ACC_16563,1,5660.59,11,153316.67,34,643468.49,11,2026-06-17T21:00:40,5.67,107244.75,3
ACC_16564,1,726.74,10,302393.74,36,1365982.76,10,2026-06-28T22:08:45,6.0,227663.79,0
ACC_16565,1,653587.01,7,1000989.72,39,2312607.74,7,2026-06-24T15:03:36,6.5,385434.62,4
ACC_16566,3,38450.28,8,146695.05,37,1732913.6400000001,8,2026-06-05T22:07:10,6.17,288818.94,1
ACC_16567,1,3211.88,14,421312.96,39,1179378.17,14,2026-06-20T15:20:25,6.5,196563.03,0
ACC_16568,2,56425.38,13,210133.11000000002,48,2440968.25,13,2026-06-23T07:44:02,8.0,406828.04,5
ACC_16569,3,1872679.9500000002,11,2035397.67,56,4227372.21,11,2026-06-26T22:03:32,9.33,704562.04,2
ACC_16570,1,38985.5,14,887090.3099999999,43,1648992.58,14,2026-06-26T17:08:10,7.17,274832.1,2
ACC_16571,4,77872.28,12,326578.01,37,1731456.67,12,2026-06-28T18:32:37,6.17,288576.11,0
ACC_16572,3,30355.96,15,1039931.7000000001,46,3169452.95,15,2026-06-26T17:31:19,7.67,528242.16,2
ACC_16573,7,161904.27000000002,13,315842.67,32,1824842.04,13,2026-06-12T21:10:59,5.33,304140.34,1
ACC_16574,3,26409.72,10,1338621.2500000002,34,2638246.1100000003,10,2026-05-26T15:09:39,5.67,439707.69,0
ACC_16575,3,20816.940000000002,14,4556504.619999999,44,6208133.07,14,2026-06-26T14:26:11,7.33,1034688.85,2
ACC_16576,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,705
ACC_16577,1,43111.55,9,123997.47,34,2289715.71,9,2026-05-20T20:18:12,5.67,381619.28,5
ACC_16578,3,48795.43,12,388469.81,50,3976715.4899999998,12,2026-06-28T15:23:26,8.33,662785.91,0
ACC_16579,2,36995.53,9,1424116.9699999997,34,3781815.29,9,2026-06-28T13:03:41,5.67,630302.55,0
ACC_16580,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,143
ACC_16581,2,94519.11,10,198650.08000000002,43,1765416.44,10,2026-06-24T02:02:04,7.17,294236.07,5
ACC_16582,2,21365.09,9,811259.1699999999,36,3820379.47,9,2026-06-14T07:21:46,6.0,636729.91,1
ACC_16583,3,665911.4400000001,11,932187.84,52,2791788.16,11,2026-06-28T12:56:39,8.67,465298.03,0
ACC_16584,4,135154.96000000002,10,405528.99,38,2928426.28,10,2026-06-25T17:16:26,6.33,488071.05,3
ACC_16585,4,527730.62,17,774449.2100000001,55,2127183.2600000002,17,2026-06-27T18:53:34,9.17,354530.54,1
ACC_16586,3,44737.75,12,1208845.3,43,4395640.78,12,2026-06-12T00:15:27,7.17,732606.8,1
ACC_16587,1,11315.18,11,159039.32,42,2108587.86,11,2026-06-24T22:24:28,7.0,351431.31,4
ACC_16588,1,2203.6,11,169912.36,38,2576047.92,11,2026-06-28T21:57:21,6.33,429341.32,0
ACC_16589,4,672373.38,7,783952.47,41,4729303.26,7,2026-06-27T06:35:52,6.83,788217.21,0
ACC_16590,2,66552.18,7,3083866.42,25,3702051.02,7,2026-05-26T01:02:34,4.17,617008.5,2
ACC_16591,3,66084.98,11,576147.89,55,4513751.91,11,2026-06-21T22:44:40,9.17,752291.98,2
ACC_16592,0,0.0,7,67205.22,41,752439.1,7,2026-06-16T00:13:57,6.83,125406.52,13
ACC_16593,1,13172.47,8,663118.9299999999,42,2016698.46,8,2026-06-23T02:37:35,7.0,336116.41,5
ACC_16594,3,460873.41000000003,11,581412.75,36,2072763.93,11,2026-06-27T10:08:19,6.0,345460.66,1
ACC_16595,5,109572.7,9,241558.09999999998,36,955495.83,9,2026-06-10T02:03:06,6.0,159249.3,1
ACC_16596,1,23613.74,12,696461.22,44,3084374.28,12,2026-06-24T15:06:42,7.33,514062.38,4
ACC_16597,4,24980.3,15,619226.63,43,1374095.68,15,2026-06-21T03:16:43,7.17,229015.95,1
ACC_16598,2,237279.49,12,736004.97,36,1499436.2,12,2026-06-09T14:41:02,6.0,249906.03,2
ACC_16599,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1448
ACC_16600,4,155860.02,9,241159.44999999998,36,1060623.52,9,2026-06-23T18:40:31,6.0,176770.59,0
ACC_16601,3,105361.72,11,4182128.21,44,5514614.02,11,2026-06-27T15:24:45,7.33,919102.34,1
ACC_16602,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1533
ACC_16603,0,0.0,12,414710.05999999994,49,4004497.16,12,2026-06-22T01:29:14,8.17,667416.19,7
ACC_16604,4,192995.22,19,497253.46,58,2413171.42,19,2026-06-25T18:19:44,9.67,402195.24,3
ACC_16605,2,2027242.61,16,2318768.87,50,4486031.58,16,2026-06-05T22:51:49,8.33,747671.93,2
ACC_16606,0,0.0,8,602036.73,29,1767541.6199999999,8,2026-06-03T18:15:20,4.83,294590.27,7
ACC_16607,0,0.0,12,998395.01,47,4147381.15,12,2026-06-02T16:58:44,7.83,691230.19,13
ACC_16608,3,124954.94,16,1105866.62,42,3928701.25,16,2026-06-09T12:31:24,7.0,654783.54,0
ACC_16609,2,35862.45,8,221732.08000000002,43,3187761.64,8,2026-06-18T04:58:59,7.17,531293.61,3
ACC_16610,2,100714.27,8,197734.9,27,1950662.75,8,2026-05-30T20:09:02,4.5,325110.46,0
ACC_16611,6,145322.24,10,203120.17,36,2581200.82,10,2026-06-28T06:20:32,6.0,430200.14,0
ACC_16612,4,122420.54000000001,12,307646.94,48,2861372.2600000002,12,2026-06-28T04:51:24,8.0,476895.38,0
ACC_16613,2,79318.01,13,565300.5700000001,31,3033925.55,13,2026-05-30T20:48:44,5.17,505654.26,3
ACC_16614,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1297
ACC_16615,2,268775.66000000003,10,2023038.2200000002,49,3822221.21,10,2026-06-27T20:58:21,8.17,637036.87,1
ACC_16616,3,19151.230000000003,14,275631.06,60,2089444.23,14,2026-06-26T10:33:17,10.0,348240.7,2
ACC_16617,1,3387.87,5,41072.79,30,1447839.68,5,2026-06-28T18:43:44,5.0,241306.61,0
ACC_16618,2,35071.68,10,290939.01,28,1310512.3599999999,10,2026-06-05T01:15:17,4.67,218418.73,0
ACC_16619,3,95228.84,8,145574.1,46,2722222.62,8,2026-06-28T09:36:34,7.67,453703.77,0
ACC_16620,2,11809.109999999999,9,780731.0,40,1881096.73,9,2026-06-19T06:21:35,6.67,313516.12,0
ACC_16621,2,78540.97,7,162899.43,28,1070548.3499999999,7,2026-05-31T11:03:03,4.67,178424.72,1
ACC_16622,0,0.0,7,991538.42,36,1724016.02,7,2026-06-20T11:09:26,6.0,287336.0,8
ACC_16623,1,2460.12,12,333627.76,50,2379973.46,12,2026-06-22T10:13:55,8.33,396662.24,6
ACC_16624,4,388758.43,12,541735.06,39,1680533.51,12,2026-06-28T21:06:05,6.5,280088.92,0
ACC_16625,1,6926.1,11,583345.9500000001,31,2313219.03,11,2026-06-24T04:49:26,5.17,385536.5,1
ACC_16626,2,299455.39,11,579933.32,40,1868970.21,11,2026-06-25T08:31:51,6.67,311495.03,3
ACC_16627,4,297318.91,11,2373712.77,17,2911018.88,11,2026-05-11T01:01:40,2.83,485169.81,1
ACC_16628,1,2355.52,19,1222572.53,51,3195910.23,19,2026-06-28T11:24:15,8.5,532651.7,0
ACC_16629,3,19182.559999999998,16,3654933.17,41,6815669.71,16,2026-06-10T16:50:55,6.83,1135944.95,0
ACC_16630,0,0.0,4,49357.0,37,846984.79,4,2026-06-20T04:03:51,6.17,141164.13,8
ACC_16631,4,31542.98,13,562523.05,32,1280634.01,13,2026-06-10T16:09:45,5.33,213439.0,2
ACC_16632,2,102829.65000000001,11,762524.69,29,1622329.03,11,2026-06-05T21:57:20,4.83,270388.17,0
ACC_16633,3,12335.060000000001,11,152799.24,43,1161244.77,11,2026-06-25T18:35:14,7.17,193540.8,3
ACC_16634,2,82545.93000000001,2,82545.93000000001,2,82545.93000000001,2,2026-06-23T01:14:48,0.33,13757.66,0
ACC_16635,3,26439.73,14,1443140.02,39,2811486.47,14,2026-06-27T18:59:49,6.5,468581.08,1
ACC_16636,4,649196.61,12,951403.2999999999,34,2651335.56,12,2026-06-23T01:27:44,5.67,441889.26,1
ACC_16637,0,0.0,9,686801.28,32,2253286.5300000003,9,2026-05-23T22:55:33,5.33,375547.76,8
ACC_16638,5,22407.23,22,572052.41,48,1925797.45,22,2026-06-13T11:34:40,8.0,320966.24,1
ACC_16639,0,0.0,8,265384.81,39,1358684.23,8,2026-06-18T16:36:59,6.5,226447.37,8
ACC_16640,3,39135.9,11,423418.32,33,1435259.08,11,2026-05-25T19:40:32,5.5,239209.85,4
ACC_16641,0,0.0,2,3367.25,4,121169.12,2,2026-05-31T21:03:12.844845,0.67,20194.85,25
ACC_16642,1,21834.68,9,294382.07,45,1324527.09,9,2026-06-27T17:51:05,7.5,220754.52,1
ACC_16643,3,22530.27,11,181105.29,40,1510340.22,11,2026-06-27T05:46:18,6.67,251723.37,1
ACC_16644,6,129994.81,16,590054.85,49,4551830.609999999,16,2026-06-27T08:49:30,8.17,758638.44,1
ACC_16645,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1705
ACC_16646,0,0.0,9,131866.54,41,1476388.96,9,2026-06-12T05:30:39,6.83,246064.83,16
ACC_16647,4,1278082.58,14,1623112.11,42,3072282.47,14,2026-06-15T22:34:37,7.0,512047.08,3
ACC_16648,0,0.0,8,299848.84,43,1849249.91,8,2026-06-19T22:28:44,7.17,308208.32,9
ACC_16649,6,202444.8,30,1572319.87,36,1914566.03,30,2026-06-15T03:31:32,6.0,319094.34,1
ACC_16650,2,22693.72,7,157106.68,40,1897460.73,7,2026-06-26T21:45:01,6.67,316243.46,2
ACC_16651,5,326844.52999999997,12,677059.4299999999,40,1134096.79,12,2026-06-27T12:25:06,6.67,189016.13,1
ACC_16652,3,131189.05,12,213283.51,42,2350632.12,12,2026-06-28T14:31:11,7.0,391772.02,0
ACC_16653,5,97730.87,19,679611.6599999999,47,1665472.32,19,2026-06-28T23:04:32,7.83,277578.72,0
ACC_16654,2,107902.31,15,206672.11,33,861147.58,15,2026-05-31T18:39:55,5.5,143524.6,1
ACC_16655,2,274051.19,13,620907.93,47,1879291.69,13,2026-06-27T10:18:49,7.83,313215.28,1
ACC_16656,1,1621.1,9,1150320.07,34,3613333.18,9,2026-06-02T08:23:37,5.67,602222.2,4
ACC_16657,1,5925.58,12,298621.07,46,2046101.19,12,2026-06-23T11:53:03,7.67,341016.86,5
ACC_16658,2,29566.61,9,115989.61,38,2127541.62,9,2026-06-13T02:49:34,6.33,354590.27,0
ACC_16659,2,56218.75,12,740445.2,30,1652080.7,12,2026-05-31T15:08:57,5.0,275346.78,1
ACC_16660,4,19428.75,15,1636679.72,46,4686329.41,15,2026-06-27T08:49:30,7.67,781054.9,0
ACC_16661,3,99350.27,12,279859.25,47,1971586.96,12,2026-06-28T11:57:01,7.83,328597.83,0
ACC_16662,3,46991.29,17,264019.13,31,652347.11,17,2026-05-31T13:05:09,5.17,108724.52,4
ACC_16663,2,32443.83,14,636815.92,47,4732858.38,14,2026-06-23T15:11:33,7.83,788809.73,5
ACC_16664,0,0.0,11,856690.6000000001,38,4576678.55,11,2026-06-21T15:37:18,6.33,762779.76,7
ACC_16665,2,29003.27,12,359121.06,36,2428445.91,12,2026-06-24T10:27:46,6.0,404740.99,4
ACC_16666,3,106664.56,13,241383.14,32,866690.66,13,2026-06-11T09:43:00,5.33,144448.44,0
ACC_16667,1,546.22,11,262997.44,38,1078655.24,11,2026-06-14T18:59:38,6.33,179775.87,3
ACC_16668,3,119950.57,9,188860.39,42,2328272.4,9,2026-06-27T18:13:12,7.0,388045.4,1
ACC_16669,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,768
ACC_16670,2,27931.62,9,402945.82,43,1903315.54,9,2026-06-13T14:07:56,7.17,317219.26,0
ACC_16671,1,169794.2,10,699629.08,48,2963509.75,10,2026-06-25T22:33:17,8.0,493918.29,3
ACC_16672,2,96072.53000000001,7,208518.8,33,1956158.67,7,2026-06-08T03:56:57,5.5,326026.44,2
ACC_16673,4,99566.48000000001,13,316255.05,42,1433796.47,13,2026-06-28T20:57:52,7.0,238966.08,0
ACC_16674,1,2451.07,5,113507.90000000001,30,3921916.35,5,2026-05-25T21:33:04,5.0,653652.72,6
ACC_16675,1,58505.02,9,919726.77,29,6524316.21,9,2026-06-20T15:07:39,4.83,1087386.03,3
ACC_16676,3,99382.59,6,174988.81,38,782964.5700000001,6,2026-06-28T15:36:25,6.33,130494.1,0
ACC_16677,3,53568.340000000004,14,740988.24,51,1966827.04,14,2026-06-28T09:40:22,8.5,327804.51,0
ACC_16678,2,31048.72,6,245419.04,42,3901432.63,6,2026-06-27T01:15:01,7.0,650238.77,2
ACC_16679,6,400161.67,15,744517.66,42,3770411.98,15,2026-06-27T20:10:58,7.0,628402.0,1
ACC_16680,8,144417.57,14,249440.03,34,538785.3099999999,14,2026-05-30T00:37:33,5.67,89797.55,0
ACC_16681,1,257803.28,6,396877.72,25,680997.67,6,2026-04-30T21:02:04,4.17,113499.61,4
ACC_16682,1,5129.62,6,58160.86,26,2727381.21,6,2026-06-14T05:40:11,4.33,454563.54,2
ACC_16683,2,9532.13,11,412324.28,50,3969658.19,11,2026-06-24T19:48:48,8.33,661609.7,4
ACC_16684,2,20715.33,12,219118.37,45,1304426.16,12,2026-06-28T21:02:26,7.5,217404.36,0
ACC_16685,1,6706.17,5,33865.81,35,2255202.5500000003,5,2026-06-25T02:24:45,5.83,375867.09,1
ACC_16686,2,1214856.3,13,2051309.1600000001,45,3792254.98,13,2026-06-25T03:11:34,7.5,632042.5,3
ACC_16687,2,4334423.039999999,15,4592368.05,44,8231636.14,15,2026-06-28T15:40:46.373750,7.33,1371939.36,0
ACC_16688,3,34443.44,13,2007601.71,46,3066617.0700000003,13,2026-06-26T00:56:40,7.67,511102.84,3
ACC_16689,0,0.0,7,477410.70999999996,50,1582969.19,7,2026-06-21T18:42:12,8.33,263828.2,7
ACC_16690,5,421893.46,17,1402354.99,48,4163626.46,17,2026-06-28T18:15:34,8.0,693937.74,0
ACC_16691,2,69188.73999999999,7,120825.03,36,1899180.54,7,2026-06-11T15:17:29,6.0,316530.09,1
ACC_16692,0,0.0,2,15620.45,2,15620.45,2,2026-05-22T01:38:07.226575,0.33,2603.41,20
ACC_16693,2,110121.72,13,221877.55,41,2772838.27,13,2026-05-28T03:24:44,6.83,462139.71,2
ACC_16694,2,21892.780000000002,9,900983.0499999999,35,3384408.37,9,2026-06-14T16:35:52,5.83,564068.06,5
ACC_16695,6,214390.69,18,1465371.9000000001,41,2900033.08,18,2026-06-20T09:32:57,6.83,483338.85,1
ACC_16696,3,132368.21,8,404570.91,30,1289995.4,8,2026-06-29T02:03:02,5.0,214999.23,0
ACC_16697,1,13738.08,7,190923.13,35,3588013.93,7,2026-06-25T06:39:26,5.83,598002.32,3
ACC_16698,4,149958.3,19,510765.52,47,3281918.57,19,2026-06-28T01:00:35,7.83,546986.43,1
ACC_16699,2,191124.07,14,836866.54,34,3198224.56,14,2026-06-27T04:14:22,5.67,533037.43,1
ACC_16700,2,125309.15999999999,12,536161.91,35,1988831.21,12,2026-06-08T05:01:53,5.83,331471.87,5
ACC_16701,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1240
ACC_16702,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1538
ACC_16703,2,53842.53,14,507385.38,36,1739751.09,14,2026-06-26T01:06:24,6.0,289958.52,1
ACC_16704,9,332776.45,19,591917.92,51,2321945.47,19,2026-06-28T10:14:56,8.5,386990.91,0
ACC_16705,0,0.0,8,262161.52999999997,41,1844184.97,8,2026-06-20T17:50:16,6.83,307364.16,8
ACC_16706,2,69560.75,14,732531.87,41,1663751.31,14,2026-06-16T09:00:24,6.83,277291.88,2
ACC_16707,3,105196.6,10,728422.59,28,1341641.9100000001,10,2026-06-01T17:10:12,4.67,223606.98,1
ACC_16708,5,105718.47,16,285312.15,40,1102505.77,16,2026-06-20T02:44:07,6.67,183750.96,2
ACC_16709,0,0.0,0,0.0,2,6062.63,0,2026-05-26T07:54:41.016362,0.33,1010.44,33
ACC_16710,6,252774.93,14,562843.51,49,3389934.97,14,2026-06-26T18:09:19,8.17,564989.16,2
ACC_16711,1,9298.94,6,185707.53,35,933403.1,6,2026-06-09T16:43:37,5.83,155567.18,1
ACC_16712,4,388709.71,10,563061.0900000001,43,1815532.0,10,2026-06-23T06:46:21,7.17,302588.67,1
ACC_16713,2,29941.339999999997,11,412010.49,40,1456991.4,11,2026-06-08T00:01:29,6.67,242831.9,0
ACC_16714,8,624097.67,41,4641254.33,45,4712019.63,41,2026-06-28T07:08:44,7.5,785336.6,0
ACC_16715,1,46164.6,9,124758.60999999999,39,3029108.4499999997,9,2026-06-25T01:10:31,6.5,504851.41,4
ACC_16716,19,307724.28,55,3501919.2399999998,55,3501919.2399999998,54,2026-06-28T14:27:43,9.17,583653.21,0
ACC_16717,6,296660.51,17,780545.78,37,2357202.0999999996,17,2026-06-26T00:22:47,6.17,392867.02,2
ACC_16718,1,7198.42,6,256798.53,33,1498121.51,6,2026-06-18T10:58:11,5.5,249686.92,6
ACC_16719,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1675
ACC_16720,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,968
ACC_16721,4,107449.13,9,445004.66,37,2420957.38,9,2026-06-26T06:21:41,6.17,403492.9,2
ACC_16722,2,9938.19,10,133929.67,36,1277184.3800000001,10,2026-06-26T23:26:08,6.0,212864.06,2
ACC_16723,2,486.25,9,451255.15,40,2756952.64,9,2026-06-27T02:31:07,6.67,459492.11,2
ACC_16724,4,7322.56,8,331888.29000000004,31,1261617.6500000001,8,2026-06-28T22:50:06,5.17,210269.61,0
ACC_16725,4,99555.76,13,177520.96,47,1023608.37,13,2026-06-18T05:41:44,7.83,170601.4,0
ACC_16726,14,1172010.39,47,2988228.7199999997,48,2998237.77,47,2026-06-28T04:40:40,8.0,499706.3,0
ACC_16727,3,45329.16,13,221652.82,37,2944189.43,13,2026-06-03T22:02:27,6.17,490698.24,1
ACC_16728,0,0.0,14,324945.06,45,1418484.46,14,2026-06-07T06:12:03,7.5,236414.08,9
ACC_16729,3,34658.729999999996,16,726129.67,48,3644426.4299999997,16,2026-06-27T15:00:47,8.0,607404.4,1
ACC_16730,1,9896.4,13,365906.45,56,4092375.35,13,2026-06-19T06:44:15,9.33,682062.56,4
ACC_16731,4,57662.850000000006,17,854947.7899999999,45,3937672.44,17,2026-06-25T15:27:49,7.5,656278.74,3
ACC_16732,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,571
ACC_16733,1,1255.14,9,918072.83,47,2837752.31,9,2026-06-27T11:13:58,7.83,472958.72,1
ACC_16734,6,581787.02,14,1410147.87,47,4750247.71,14,2026-06-28T05:26:25,7.83,791707.95,0
ACC_16735,7,138188.3,18,1368181.5599999998,39,2057366.8599999999,18,2026-06-11T23:03:46,6.5,342894.48,0
ACC_16736,3,23743.2,9,367454.4,44,1797964.83,9,2026-06-27T16:14:50,7.33,299660.8,1
ACC_16737,4,359379.32,10,627528.01,43,2216935.37,10,2026-06-27T20:42:18,7.17,369489.23,1
ACC_16738,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,992
ACC_16739,1,6582.01,9,273744.92,52,1978681.69,9,2026-06-28T22:26:12,8.67,329780.28,0
ACC_16740,2,35481.95,12,555118.7799999999,42,2488618.31,12,2026-06-27T11:43:26,7.0,414769.72,0
ACC_16741,2,38838.88,8,224181.22999999998,46,3187681.72,8,2026-06-28T14:29:58,7.67,531280.29,0
