txn_count_7d,volume_7d,txn_count_30d,volume_30d,total_count_180d,total_volume_180d,unique_counterparties_30d,avg_monthly_count,avg_monthly_volume,dormancy_days,kyc_tier,declared_annual_income,near_threshold_txns_30d,income_utilization_ratio_30d,outflow_ratio_1h,account_type_CURRENT,account_type_SALARY,account_type_SAVINGS,entity_type_BUSINESS,entity_type_INDIVIDUAL,entity_type_TRUST,status_ACTIVE,risk_category_HIGH,risk_category_LOW,risk_category_MEDIUM
3,202964.98,8,1477710.8,44,2794499.18,8,7.33,465749.86,0,2,6400000,0.0,0.2308923125,0.0,False,False,True,False,True,False,True,False,True,False
4,233471.41,10,411048.13,40,1560218.38,10,6.67,260036.4,1,2,8300000,0.0,0.04952387108433735,0.0,False,True,False,False,True,False,True,False,True,False
1,13810.45,11,410277.31,50,1883716.71,11,8.33,313952.78,2,1,700000,0.0,0.5861104428571429,0.0194349753724883,False,True,False,False,True,False,True,False,True,False
2,17618.15,9,1466737.53,51,3308231.58,9,8.5,551371.93,3,2,8300000,0.0,0.17671536506024096,0.0,False,True,False,False,True,False,True,True,False,False
2,5796106.140000001,6,5823709.49,35,6783539.140000001,6,5.83,1130589.86,3,2,7100000,0.0,0.8202407732394367,0.0,False,False,True,False,True,False,True,False,True,False
3,141996.82,13,199899.7,39,935388.5,13,6.5,155898.08,0,1,800000,0.0,0.24987462500000002,0.0,False,False,True,False,True,False,True,False,True,False
1,31680.48,8,464562.67,44,1689689.6,8,7.33,281614.93,6,3,89400000,0.0,0.005196450447427293,0.0,False,True,False,False,True,False,True,False,True,False
1,26493.16,9,1529334.16,40,3261952.41,9,6.67,543658.74,3,1,400000,0.0,3.8233354,0.0,False,True,False,False,True,False,True,False,True,False
5,234130.91,8,432856.07,46,5356795.53,8,7.67,892799.26,0,1,300000,0.0,1.4428535666666666,0.5866414888582018,False,False,True,False,True,False,True,False,False,True
3,961977.38,8,1163619.24,41,2495053.86,8,6.83,415842.31,1,1,1500000,0.0,0.77574616,0.0,False,True,False,False,True,False,True,False,True,False
3,52797.09,14,319813.14,48,1766927.94,14,8.0,294487.99,0,0,0,0.0,3.1981314000000003,0.0,False,False,True,False,True,False,True,False,True,False
2,201062.21,15,789941.44,49,1683036.07,15,8.17,280506.01,1,1,700000,0.0,1.1284877714285713,0.0,False,False,True,False,True,False,True,False,True,False
5,3177762.8100000005,26,44341309.58,66,45581004.17,26,11.0,7596834.03,2,0,0,0.0,443.4130958,0.0,False,False,True,False,True,False,True,False,True,False
1,14432.68,10,496898.96,28,1290419.64,10,4.67,215069.94,0,2,6800000,0.0,0.07307337647058824,0.0,False,True,False,False,True,False,True,False,True,False
4,76699.65,9,100560.94,43,844559.05,9,7.17,140759.84,0,3,98800000,0.0,0.0010178232793522268,0.0,True,False,False,True,False,False,True,False,False,True
3,600000.0,15,952973.55,44,1640586.17,15,7.33,273431.03,5,3,17800000,0.0,0.05353783988764045,0.003509153631885806,True,False,False,True,False,False,True,True,False,False
5,158719.71000000002,11,612322.22,50,2560231.65,11,8.33,426705.28,0,3,94600000,0.0,0.006472750739957717,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,9,443197.55,35,1522437.77,9,5.83,253739.63,9,2,1300000,0.0,0.3409211923076923,0.0,False,True,False,False,True,False,True,False,True,False
2,4896921.5,3,5874583.75,3,5874583.75,3,0.5,979097.29,1,1,400000,0.0,14.686459375,0.0,False,True,False,False,True,False,True,False,False,True
0,0.0,14,3477785.46,39,4348814.1,14,6.5,724802.35,11,1,800000,0.0,4.347231825,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,194,2,1400000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,False,True
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1149,2,4600000,0.0,0.0,0.0,False,True,False,False,True,False,True,False,True,False
2,20849.46,15,550509.39,45,1992355.25,15,7.5,332059.21,2,2,8600000,0.0,0.06401271976744186,0.0,False,True,False,False,True,False,True,False,False,True
5,109359.71,10,212060.64,36,1675824.99,10,6.0,279304.16,1,3,64300000,0.0,0.0032979881804043546,0.0,False,True,False,False,True,False,True,True,False,False
7,549799.22,16,1000376.77,50,2343905.32,16,8.33,390650.89,0,1,700000,0.0,1.4291096714285714,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,1,7232604.32,1,7232604.32,1,0.17,1205434.05,27,2,7200000,0.0,1.0045283777777778,0.0,False,True,False,False,True,False,True,False,False,True
4,158380.46000000002,11,431192.29,39,1969102.11,11,6.5,328183.68,1,1,800000,0.0,0.5389903625,0.0,False,True,False,False,True,False,True,True,False,False
3,69447.2,13,355077.28,39,1595015.33,13,6.5,265835.89,2,1,700000,0.0,0.5072532571428572,0.0,False,False,True,False,True,False,True,False,True,False
6,156233.61000000002,18,3173499.69,46,4605126.399999999,18,7.67,767521.07,2,3,94000000,0.0,0.033760635,0.0,True,False,False,True,False,False,True,False,True,False
2,50934.23,14,484523.48,48,1502739.23,14,8.0,250456.54,1,2,5200000,0.0,0.0931775923076923,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,10,94084.19,49,1432865.57,10,8.17,238810.93,7,2,8800000,0.0,0.010691385227272728,0.0,False,False,True,False,True,False,True,False,True,False
1,20167.1,12,1342773.76,41,2158350.43,12,6.83,359725.07,6,1,1300000,0.0,1.0329028923076924,0.0,False,False,True,False,True,False,True,False,True,False
1,3163.99,6,46996.65,42,1825306.45,6,7.0,304217.74,0,3,23700000,0.0,0.0019829810126582277,0.19289515462013768,True,False,False,True,False,False,True,False,True,False
1,25076.39,11,290177.75,46,1446533.93,11,7.67,241088.99,5,2,5600000,0.0,0.051817455357142855,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1644,1,1500000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
1,1525773.17,14,3189993.91,50,4810984.36,14,8.33,801830.73,5,1,300000,0.0,10.633313033333334,0.0,False,False,True,False,True,False,True,False,True,False
5,110370.95,33,18232584.52,64,19917136.17,33,10.67,3319522.7,1,2,1500000,19.0,12.155056346666667,0.0,False,False,True,False,True,False,True,False,True,False
1,1097.65,11,205748.56,41,1861015.25,11,6.83,310169.21,6,1,1100000,0.0,0.18704414545454545,0.0014712639409725694,False,True,False,False,True,False,True,False,False,True
5,66926.46,12,523211.92,56,4889444.21,12,9.33,814907.37,0,1,400000,0.0,1.3080298,0.4300276158993486,False,True,False,False,True,False,True,False,True,False
5,371427.75,15,1142831.74,39,2025582.23,15,6.5,337597.04,1,1,600000,0.0,1.9047195666666668,0.0,False,False,True,False,True,False,True,False,True,False
6,349210.89,17,1482960.9900000002,57,3036259.1,17,9.5,506043.18,0,1,1300000,0.0,1.1407392230769233,0.0,False,False,True,False,True,False,True,True,False,False
5,1186247.37,10,3142637.81,46,4723030.82,10,7.67,787171.8,0,1,1300000,0.0,2.4174137,0.0,False,True,False,False,True,False,True,False,False,True
3,187378.28,12,582356.35,44,2157294.03,12,7.33,359549.0,3,0,0,0.0,5.8235635,0.0,False,False,True,False,True,False,True,False,False,True
2,220404.24,12,1306494.14,63,3293755.69,12,10.5,548959.28,1,1,1400000,0.0,0.9332100999999999,0.0,False,False,True,False,True,False,True,False,True,False
3,72012.90999999999,12,498699.24,39,1714519.88,12,6.5,285753.31,0,1,900000,0.0,0.5541102666666666,0.0,False,True,False,False,True,False,True,False,True,False
1,7865.55,11,748317.67,52,2261285.91,11,8.67,376880.99,2,2,6100000,0.0,0.12267502786885247,0.0,False,True,False,False,True,False,True,False,True,False
1,27208.21,9,1221608.85,39,1726295.18,9,6.5,287715.86,1,3,52000000,0.0,0.023492477884615386,0.0,False,True,False,False,True,False,True,False,True,False
4,1022056.91,13,1303687.19,46,2692911.5,13,7.67,448818.58,2,2,3100000,0.0,0.42054425483870966,0.003574641401314653,False,False,True,False,True,False,True,False,True,False
3,126996.22,10,1359875.35,36,2496503.38,10,6.0,416083.9,0,2,2900000,0.0,0.46892253448275867,0.0,False,True,False,False,True,False,True,False,True,False
4,225272.99,15,783301.8099999999,51,1681252.98,15,8.5,280208.83,1,1,1200000,0.0,0.6527515083333333,0.0,False,False,True,False,True,False,True,False,True,False
1,6157.56,7,72711.23,48,1754829.92,7,8.0,292471.65,0,1,1100000,0.0,0.06610111818181817,0.002649347830764199,False,True,False,False,True,False,True,False,True,False
5,74381.65,15,635329.55,48,1930459.13,15,8.0,321743.19,1,1,1100000,0.0,0.5775723181818182,0.0,False,True,False,False,True,False,True,False,True,False
2,283205.81,9,563684.94,41,2025043.6,9,6.83,337507.27,2,2,8200000,0.0,0.06874206585365852,0.0,False,False,True,False,True,False,True,True,False,False
3,13279.66,12,177727.58000000002,42,1370515.4,12,7.0,228419.23,0,2,2800000,0.0,0.06347413571428571,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1557,0,0,0.0,0.0,0.0,False,True,False,False,True,False,True,False,False,True
1,1391.83,13,553134.29,52,2326940.83,13,8.67,387823.47,1,3,71000000,0.0,0.007790623802816902,0.0055016384507727886,False,True,False,False,True,False,True,False,True,False
2,94232.79,15,1595418.44,46,2870050.56,15,7.67,478341.76,0,2,7400000,0.0,0.21559708648648648,0.0,True,False,False,True,False,False,True,False,True,False
2,1163719.66,8,1244382.49,44,2297356.57,8,7.33,382892.76,2,2,7600000,0.0,0.16373453815789474,0.0,False,True,False,False,True,False,True,False,True,False
2,49340.07,7,291475.96,35,1729424.62,7,5.83,288237.44,2,1,400000,0.0,0.7286899,0.0,False,False,True,False,True,False,True,False,True,False
4,69272.45,10,1128187.0,36,2158020.3400000003,10,6.0,359670.06,0,2,2600000,0.0,0.43391807692307693,0.0,True,False,False,True,False,False,True,False,True,False
1,966241.56,1,966241.56,1,966241.56,1,0.17,161040.26,2,2,7800000,0.0,0.12387712307692308,0.0,False,True,False,False,True,False,True,False,True,False
3,17212.77,13,622469.77,50,2675094.14,13,8.33,445849.02,2,2,4100000,0.0,0.1518218951219512,0.005461329138472142,False,True,False,False,True,False,True,False,True,False
1,1240.99,3,4974.55,37,854167.11,3,6.17,142361.18,5,2,1000000,0.0,0.00497455,0.0,True,False,False,True,False,False,True,True,False,False
3,180535.68,10,341688.95,44,1456029.07,10,7.33,242671.51,1,1,1000000,0.0,0.34168895,0.0,False,True,False,False,True,False,True,False,True,False
2,4644.02,9,435740.3,32,1299311.63,9,5.33,216551.94,0,0,0,0.0,4.357403,0.0,False,True,False,False,True,False,True,False,False,True
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1002,2,9800000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,11,1230907.99,42,2187031.36,11,7.0,364505.23,9,2,7400000,0.0,0.16633891756756758,0.0,False,True,False,False,True,False,True,False,True,False
1,10398.08,12,1304586.61,38,1812001.72,12,6.33,302000.29,4,3,68700000,0.0,0.018989615866084428,0.0,True,False,False,True,False,False,True,True,False,False
2,7039408.21,8,7210677.74,41,8403926.09,8,6.83,1400654.35,1,2,4000000,0.0,1.802669435,0.0,True,False,False,True,False,False,True,False,True,False
1,21765.98,5,255216.73,35,1177228.56,5,5.83,196204.76,1,1,1300000,0.0,0.19632056153846156,0.0,False,True,False,False,True,False,True,False,False,True
1,3831.23,15,1203103.25,43,1987629.77,15,7.17,331271.63,6,3,42300000,0.0,0.028442157210401893,0.0,True,False,False,True,False,False,True,False,False,True
5,148438.65000000002,10,388572.33,37,1764655.65,10,6.17,294109.27,0,2,7700000,0.0,0.050463938961038964,0.0,False,True,False,False,True,False,True,False,True,False
2,1198.24,7,1309636.02,38,2140924.68,7,6.33,356820.78,4,2,5800000,0.0,0.22579931379310345,0.0,False,False,True,False,True,False,True,False,False,True
1,1654.71,6,217801.86,29,1087444.28,6,4.83,181240.71,6,2,3400000,0.0,0.06405937058823528,0.0,True,False,False,True,False,False,True,True,False,False
1,3650.29,12,1392161.5,50,3120511.98,12,8.33,520085.33,1,2,9100000,0.0,0.1529847802197802,0.00451635490212459,True,False,False,True,False,False,True,True,False,False
1,2860.87,8,2052722.07,38,6067531.49,8,6.33,1011255.25,3,3,70800000,0.0,0.028993249576271186,0.30748013696414916,False,False,True,False,True,False,True,False,False,True
1,4578.06,5,1361989.87,39,2780162.68,5,6.5,463360.45,1,3,28500000,0.0,0.04778911824561404,0.0,True,False,False,True,False,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,639,1,1200000,0.0,0.0,0.0,False,True,False,False,True,False,True,False,True,False
2,14270.08,9,417926.92,45,2615005.21,9,7.5,435834.2,2,2,1100000,0.0,0.3799335636363636,0.0,True,False,False,True,False,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,1078,2,5100000,0.0,0.0,0.0,False,False,True,False,True,False,True,True,False,False
3,424760.79,14,843844.62,48,2575772.74,14,8.0,429295.46,1,1,1500000,0.0,0.56256308,0.0,False,True,False,False,True,False,True,False,False,True
3,16252.93,11,446068.56,39,1361196.37,11,6.5,226866.06,1,3,35800000,0.0,0.0124600156424581,0.0,True,False,False,True,False,False,True,False,False,True
2,49303.87,11,1329759.75,49,2960458.26,11,8.17,493409.71,1,1,1000000,0.0,1.32975975,0.0,False,False,True,False,True,False,True,False,False,True
5,117749.76,14,414158.7,50,2059308.85,14,8.33,343218.14,1,2,3700000,0.0,0.11193478378378378,0.0,True,False,False,True,False,False,True,False,True,False
3,203869.56,12,362032.99,36,1066880.57,12,6.0,177813.43,2,1,1500000,0.0,0.24135532666666665,0.0,False,False,True,False,True,False,True,False,True,False
2,19288.21,9,242549.69,42,1575351.95,9,7.0,262558.66,0,2,9600000,0.0,0.025265592708333333,0.0,False,False,True,False,True,False,True,False,True,False
3,78271.82,29,14856627.17,66,16073673.55,29,11.0,2678945.59,3,2,6500000,15.0,2.285634949230769,0.0015967628194040484,False,True,False,False,True,False,True,True,False,False
3,95312.7,11,610695.0,38,3046931.0,11,6.33,507821.83,2,2,5500000,0.0,0.11103545454545455,0.0,False,False,True,False,True,False,True,False,False,True
3,88072.52,10,130106.35,42,8182195.78,10,7.0,1363699.3,1,2,1700000,0.0,0.07653314705882354,0.0,False,False,True,False,True,False,True,False,True,False
5,102203.55,12,423256.45,46,1705782.2,12,7.67,284297.03,0,3,53900000,0.0,0.00785262430426716,0.0,True,False,False,True,False,False,True,False,True,False
1,6535.48,32,17333791.0,68,19415996.04,32,11.33,3235999.34,0,2,9000000,18.0,1.9259767777777779,0.0,False,False,True,False,True,False,True,False,True,False
6,1093327.11,16,1880581.18,48,3646654.23,16,8.0,607775.7,0,1,900000,0.0,2.0895346444444445,0.0,False,True,False,False,True,False,True,False,True,False
1,52767.78,7,205085.02,49,2282528.32,7,8.17,380421.39,6,2,5000000,0.0,0.041017003999999996,0.014025992357503108,False,False,True,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,451,1,1100000,0.0,0.0,0.0,False,True,False,False,True,False,True,False,True,False
2,44318.61,11,445494.02,44,2612538.57,11,7.33,435423.1,1,1,700000,0.0,0.6364200285714287,0.11736813718543683,False,True,False,False,True,False,True,False,True,False
3,71621.88,16,395273.5,48,1217245.84,16,8.0,202874.31,0,2,7800000,0.0,0.050676089743589746,0.0,True,False,False,True,False,False,True,False,False,True
1,51959.76,6,213246.31,46,2130318.19,6,7.67,355053.03,3,3,75100000,0.0,0.002839498135818908,0.0,True,False,False,False,False,True,True,False,True,False
4,233850.77,12,548134.73,47,2058568.99,12,7.83,343094.83,0,3,52300000,0.0,0.01048058757170172,0.008533002903717429,True,False,False,False,False,True,True,False,True,False
5,2528569.27,13,3069807.13,45,4144956.63,13,7.5,690826.1,1,3,84400000,0.0,0.03637212239336493,0.0,True,False,False,True,False,False,True,False,True,False
2,144704.09,10,433854.77,50,2061667.15,10,8.33,343611.19,2,2,1100000,0.0,0.39441342727272727,0.0,False,False,True,False,True,False,True,False,True,False
2,805378.21,15,968584.81,50,1837393.04,15,8.33,306232.17,1,2,10000000,0.0,0.09685848100000001,0.0,False,True,False,False,True,False,True,True,False,False
1,25282.46,10,244279.52,38,1230956.68,10,6.33,205159.45,2,1,1300000,0.0,0.18790732307692307,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,11,301599.21,44,1739900.3,11,7.33,289983.38,8,1,400000,0.0,0.753998025,0.027565477822440967,False,False,True,False,True,False,True,False,True,False
4,24774.41,11,3269222.27,44,4320165.24,11,7.33,720027.54,1,2,9800000,0.0,0.3335941091836735,0.0,False,False,True,False,True,False,True,False,True,False
2,9506.11,8,207587.53,37,1214953.02,8,6.17,202492.17,3,2,6200000,0.0,0.03348185967741935,0.0,False,True,False,False,True,False,True,False,True,False
3,21568693.84,3,21568693.84,3,21568693.84,3,0.5,3594782.31,1,0,0,0.0,215.6869384,0.0,False,False,True,False,True,False,True,False,True,False
4,91477.11,16,538079.98,53,1909601.16,16,8.83,318266.86,0,1,600000,0.0,0.8967999666666666,0.0,False,False,True,False,True,False,True,False,False,True
1,919060.85,1,919060.85,1,919060.85,1,0.17,153176.81,5,3,61700000,0.0,0.01489563776337115,0.0,True,False,False,True,False,False,True,False,True,False
1,16161.01,9,405340.09,46,1598357.13,9,7.67,266392.86,2,3,68700000,0.0,0.005900146870451237,0.0,True,False,False,True,False,False,True,False,False,True
5,80503.37,13,378626.98,40,1208503.56,13,6.67,201417.26,1,2,4600000,0.0,0.08231021304347826,0.0,False,False,True,False,True,False,True,False,True,False
3,237760.17,8,1559393.05,51,3168447.63,8,8.5,528074.6,0,1,1300000,0.0,1.1995331153846154,0.11701658927218705,False,True,False,False,True,False,True,False,True,False
5,102298.68,14,531308.54,56,1901302.53,14,9.33,316883.76,2,2,1500000,0.0,0.35420569333333335,0.0,False,False,True,False,True,False,True,False,False,True
1,17091.27,5,355965.44,45,1976875.43,5,7.5,329479.24,4,3,72500000,0.0,0.004909868137931034,0.0,False,False,True,False,True,False,True,True,False,False
3,15324.71,11,1075419.69,54,2172319.34,11,9.0,362053.22,0,1,1400000,0.0,0.7681569214285714,0.003642180349196739,False,False,True,False,True,False,True,False,True,False
3,202813.43,21,1710335.4,53,2517138.34,21,8.83,419523.06,0,1,1400000,0.0,1.2216681428571428,0.0,False,False,True,False,True,False,True,True,False,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,109,1,1000000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,117,2,3700000,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False
2,75677.57,12,1283566.11,49,2799026.82,12,8.17,466504.47,3,1,1300000,0.0,0.9873585461538462,0.0,False,False,True,False,True,False,True,False,False,True
4,47298.95,16,415538.02,45,1326260.21,16,7.5,221043.37,1,1,500000,0.0,0.83107604,0.0,False,True,False,False,True,False,True,False,True,False
2,77312.95,9,356052.74,37,1470388.06,9,6.17,245064.68,5,1,400000,0.0,0.89013185,0.0,False,True,False,False,True,False,True,False,True,False
2,17955.690000000002,15,1276987.41,38,1934880.62,15,6.33,322480.1,0,1,1200000,0.0,1.064156175,0.0,False,True,False,False,True,False,True,True,False,False
4,243036.02,12,1349987.27,36,2305806.56,12,6.0,384301.09,0,2,4400000,0.0,0.30681528863636365,0.0,False,False,True,False,True,False,True,False,False,True
5,1115353.85,9,1131819.54,44,2962311.68,9,7.33,493718.61,3,2,8200000,0.0,0.1380267731707317,0.0,False,True,False,False,True,False,True,False,True,False
2,73776.31,7,142132.37,37,3383610.46,7,6.17,563935.08,5,3,29000000,0.0,0.004901116206896552,0.0,True,False,False,False,False,True,True,False,True,False
3,2699303.3000000003,11,3928642.58,37,5218700.19,11,6.17,869783.36,1,1,1400000,0.0,2.8061732714285714,0.0,False,False,True,False,True,False,True,False,True,False
1,36589.05,8,214445.38,43,1198098.14,8,7.17,199683.02,3,1,1400000,0.0,0.15317527142857143,0.0,False,True,False,False,True,False,True,False,False,True
0,0.0,11,155551.51,45,1185129.56,11,7.5,197521.59,8,2,4700000,0.0,0.03309606595744681,0.0,False,True,False,False,True,False,True,False,True,False
0,0.0,9,342050.3,46,2216680.0,9,7.67,369446.67,11,1,1500000,0.0,0.22803353333333332,0.26935031441548757,False,True,False,False,True,False,True,True,False,False
3,12313.18,11,476312.35,43,1939917.72,11,7.17,323319.62,2,3,88600000,0.0,0.005375985891647855,0.0,False,False,True,False,True,False,True,False,True,False
5,115302.53,15,577543.49,39,1461352.78,15,6.5,243558.8,1,3,49500000,0.0,0.011667545252525252,0.0,True,False,False,True,False,False,True,False,True,False
4,9337674.42,15,10386569.26,38,11196076.329999998,15,6.33,1866012.72,1,2,2100000,0.0,4.945985361904762,0.0,False,True,False,False,True,False,True,True,False,False
2,921697.51,11,1191318.0799999998,39,1835347.9,11,6.5,305891.32,2,2,3700000,0.0,0.3219778594594594,0.0,False,False,True,False,True,False,True,False,True,False
1,2392.9,10,275103.93,38,878828.64,10,6.33,146471.44,0,2,4800000,0.0,0.05731331875,0.0,False,True,False,False,True,False,True,False,True,False
3,958399.08,13,1556280.99,57,3080362.11,13,9.5,513393.68,5,3,77200000,0.0,0.02015908018134715,0.0,True,False,False,True,False,False,True,False,True,False
1,200000.0,13,456978.99,40,1307643.77,13,6.67,217940.63,6,1,1200000,0.0,0.380815825,0.0,False,True,False,False,True,False,True,True,False,False
5,615038.7,13,1124813.44,40,2364195.24,13,6.67,394032.54,0,2,9400000,0.0,0.11966100425531914,0.0,False,True,False,False,True,False,True,False,True,False
2,112267.9,10,289714.63,45,1906744.94,10,7.5,317790.82,4,3,58900000,0.0,0.004918754329371816,0.0,True,False,False,True,False,False,True,False,True,False
2,28317.69,7,294747.61,39,1642285.27,7,6.5,273714.21,1,2,4000000,0.0,0.0736869025,0.0,True,False,False,True,False,False,True,False,True,False
4,88876.42,14,687385.01,40,1814925.66,14,6.67,302487.61,2,2,8500000,0.0,0.08086882470588236,0.0025244040543753723,False,False,True,False,True,False,True,False,False,True
1,1098.33,8,201933.86,38,1776598.49,8,6.33,296099.75,6,1,300000,0.0,0.6731128666666666,0.0,False,True,False,False,True,False,True,False,False,True
1,468.12,7,336495.39,34,806361.29,7,5.67,134393.55,6,3,30700000,0.0,0.010960761889250815,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,4,1915411.64,39,3153167.21,4,6.5,525527.87,7,0,0,0.0,19.1541164,0.0,False,True,False,False,True,False,True,True,False,False
1,15545.11,9,58858.95,52,1744503.32,9,8.67,290750.55,4,2,3300000,0.0,0.017836045454545455,0.0,False,False,True,False,True,False,True,False,True,False
2,84936.44,6,264682.79,48,1869942.06,6,8.0,311657.01,3,1,1500000,0.0,0.17645519333333332,0.0,False,True,False,False,True,False,True,False,True,False
5,25672.59,10,252996.42,38,1110433.89,10,6.33,185072.31,2,1,500000,0.0,0.50599284,0.0,False,True,False,False,True,False,True,False,False,True
1,59476.4,10,589558.76,38,2127470.26,10,6.33,354578.38,1,1,400000,0.0,1.4738969,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,6,638036.59,36,2650794.68,6,6.0,441799.11,9,0,0,0.0,6.380365899999999,0.0,False,False,True,False,True,False,True,False,True,False
1,104854.43,7,201873.66,37,1709509.3,7,6.17,284918.22,5,2,1400000,0.0,0.14419547142857142,0.0,True,False,False,True,False,False,True,False,True,False
4,171230.5,17,2587663.44,54,3828130.59,17,9.0,638021.76,1,3,23900000,0.0,0.10827043682008368,0.0,False,False,True,False,True,False,True,False,True,False
5,125386.86,15,871153.25,49,2067538.68,15,8.17,344589.78,0,0,0,0.0,8.7115325,0.0,False,False,True,False,True,False,True,False,True,False
1,943250.71,9,1213459.56,38,2269646.43,9,6.33,378274.4,6,3,18400000,0.0,0.06594888913043478,0.0,True,False,False,False,False,True,True,False,True,False
4,173528.11000000002,14,578939.01,50,2442624.12,14,8.33,407104.02,0,0,0,0.0,5.7893901,0.0,False,False,True,False,True,False,True,False,False,True
1,585.37,15,1563047.47,49,3507201.5300000003,15,8.17,584533.59,4,2,2400000,0.0,0.6512697791666666,0.007590331517173298,True,False,False,True,False,False,True,False,True,False
1,13525.95,13,1010644.13,44,2232363.53,13,7.33,372060.59,3,3,19700000,0.0,0.05130173248730965,0.0,True,False,False,False,False,True,True,True,False,False
1,7366.31,4,68955.84,29,1179490.62,4,4.83,196581.77,1,3,37900000,0.0,0.001819415303430079,0.0,True,False,False,True,False,False,True,False,True,False
2,34598.97,9,477411.84,41,1899712.35,9,6.83,316618.73,1,1,1400000,0.0,0.34100845714285716,0.0,False,False,True,False,True,False,True,False,True,False
5,995009.46,12,2002442.02,38,2610593.83,12,6.33,435098.97,1,2,6100000,0.0,0.3282691836065574,0.0,False,True,False,False,True,False,True,True,False,False
2,12285.59,13,1283726.57,48,2916310.23,13,8.0,486051.7,2,2,6700000,0.0,0.19160098059701494,0.0,False,False,True,False,True,False,True,False,True,False
3,300982.72,10,2292747.31,49,4290685.0200000005,10,8.17,715114.17,0,1,700000,0.0,3.2753533,0.0,False,False,True,False,True,False,True,False,False,True
2,23193.03,14,153842.07,51,1819033.28,14,8.5,303172.21,0,1,1200000,0.0,0.12820172500000002,0.0,False,False,True,False,True,False,True,False,True,False
2,204144.74,14,502302.69,54,4999771.8,14,9.0,833295.3,1,2,3200000,0.0,0.156969590625,0.5100772840999402,False,False,True,False,True,False,True,False,True,False
2,89305.76,7,290833.82,46,2142916.01,7,7.67,357152.67,2,2,9700000,0.0,0.029982868041237114,0.0,False,True,False,False,True,False,True,False,True,False
2,19811.24,6,57372.8,42,1122716.92,6,7.0,187119.49,3,1,1300000,0.0,0.04413292307692308,0.0,False,False,True,False,True,False,True,False,True,False
0,0.0,7,101477.33,33,742173.3999999999,7,5.5,123695.57,8,2,6200000,0.0,0.01636731129032258,0.0,False,False,True,False,True,False,True,False,True,False
3,144926.4,17,884658.25,40,1917425.94,17,6.67,319570.99,3,3,81300000,0.0,0.010881405289052891,0.0,True,False,False,True,False,False,True,False,True,False
2,8171.44,20,2092960.79,52,3533617.32,20,8.67,588936.22,4,2,7100000,0.0,0.29478320985915496,0.0,True,False,False,False,False,True,True,False,False,True
0,0.0,2,2642876.97,2,2642876.97,2,0.33,440479.49,15,1,1500000,0.0,1.7619179800000002,0.9899999990964393,False,True,False,False,True,False,True,False,True,False
0,0.0,0,0.0,0,0.0,0,0.0,0.0,304,1,1000000,0.0,0.0,0.0,False,True,False,False,True,False,True,False,True,False
2,25714.19,13,1837724.67,52,3278344.34,13,8.67,546390.72,2,1,1500000,0.0,1.22514978,0.0,False,True,False,False,True,False,True,False,True,False
4,129811.32,9,392557.99,33,1226318.05,9,5.5,204386.34,0,1,900000,0.0,0.43617554444444445,0.0,False,True,False,False,True,False,True,False,True,False
4,106356.3,9,126775.17,37,1268368.03,9,6.17,211394.67,2,3,73500000,0.0,0.0017248322448979593,0.0,False,True,False,False,True,False,True,False,True,False
6,97319.19,13,292912.27,48,1646943.89,13,8.0,274490.65,0,1,900000,0.0,0.3254580777777778,0.0,False,True,False,False,True,False,True,False,True,False
1,200000.0,13,540092.77,57,2064813.6,13,9.5,344135.6,3,2,4300000,0.0,0.12560296976744187,0.0,False,False,True,False,True,False,True,False,False,True
2,280191.85,9,481727.51,46,2032025.98,9,7.67,338671.0,4,2,9100000,0.0,0.052937089010989015,0.0548409516811668,False,False,True,False,True,False,True,False,True,False
2,17133.11,7,6382537.949999999,44,7944474.4,7,7.33,1324079.07,5,2,8900000,0.0,0.7171390955056179,0.0,False,False,True,False,True,False,True,False,True,False
4,169872.47,11,291068.62,48,2148130.17,11,8.0,358021.7,0,0,0,0.0,2.9106862,0.0,False,True,False,False,True,False,True,False,True,False
